School_ID,Network,Short_Name,the_geom,Address,Zip,Governance,Grade_Cat,Grades,Lat,Long,Phone,GeoNetwork,COMMAREA,WARD_15,ALD_15
609917,Network 13,FERNWOOD,POINT (-87.64041364558067 41.71118362225583),10041 S UNION AVE,60628,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.71118362,-87.64041365,1(773)535-2700,13,WASHINGTON HEIGHTS,34,Carrie M. Austin
609918,Network 2,FIELD,POINT (-87.66998540067715 42.00966385468162),7019 N ASHLAND AVE,60626,District,ES,"5, 6, 7, 8",42.00966386,-87.6699854,1(773)534-2030,2,ROGERS PARK,49,Joe A. Moore
609967,Network 7,FINKL,POINT (-87.68566784266554 41.84921490516214),2332 S WESTERN AVE,60608,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.84921491,-87.68566784,1(773)535-5850,7,LOWER WEST SIDE,25,Daniel S. Solis
609919,Network 9,FISKE,POINT (-87.60863289647321 41.78518281585605),6020 S LANGLEY AVE,60637,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.78518282,-87.6086329,1(773)535-0990,9,WOODLAWN,20,Willie B. Cochran
609708,Network 3,FOREMAN HS,POINT (-87.75416654390553 41.939796767286225),3235 N LECLAIRE AVE,60641,District,HS,"9, 10, 11, 12",41.93979677,-87.75416654,1(773)534-3400,1,PORTAGE PARK,31,Ray Suarez
609924,Network 11,FORT DEARBORN,POINT (-87.65548116090856 41.72967267412901),9025 S THROOP ST,60620,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.72967267,-87.65548116,1(773)535-2680,11,WASHINGTON HEIGHTS,21,"Howard B. Brookins, Jr."
609927,Network 11,FOSTER PARK,POINT (-87.66809931234333 41.73842547724147),8530 S WOOD ST,60620,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.73842548,-87.66809931,1(773)535-2725,11,AUBURN GRESHAM,21,"Howard B. Brookins, Jr."
400171,Charter,FOUNDATIONS,POINT (-87.6535352484652 41.694670738683605),1233 W. 109TH PL,60643,Charter,HS,"6, 7, 8, 9, 10",41.69467074,-87.65353525,1(773)298-5800,13,MORGAN PARK,34,Carrie M. Austin
609926,ISP,FRANKLIN,POINT (-87.63551281031579 41.90659998946294),225 W EVERGREEN AVE,60610,District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.90659999,-87.63551281,1(773)534-8510,4,NEAR NORTH SIDE,27,"Walter Burnett, Jr."
400040,Charter,FRAZIER CHARTER,POINT (-87.71764197634056 41.86207686324782),3711 W DOUGLAS BLVD,60624,Charter,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.86207686,-87.71764198,1(773)534-6776,5,NORTH LAWNDALE,24,Michael D. Chandler
610503,Network 5,FRAZIER PROSPECTIVE,POINT (-87.72724437841765 41.86697962686208),4027 W GRENSHAW ST,60624,District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.86697963,-87.72724438,1(773)534-6880,5,NORTH LAWNDALE,24,Michael D. Chandler
609928,AUSL,FULLER,POINT (-87.61178404265375 41.81800340293327),4214 S ST LAWRENCE AVE,60653,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8180034,-87.61178404,1(773)535-1687,9,GRAND BOULEVARD,4,"William ""Will"" D. Burns"
609929,Network 11,FULTON,POINT (-87.66843588180264 41.797580270019274),5300 S HERMITAGE AVE,60609,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.79758027,-87.66843588,1(773)535-9000,11,NEW CITY,16,JoAnn Thompson
609930,Network 4,FUNSTON,POINT (-87.71689166480509 41.91761651373583),2010 N CENTRAL PARK AVE,60647,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.91761651,-87.71689166,1(773)534-4125,4,LOGAN SQUARE,26,Roberto Maldonado
609709,Network 8,GAGE PARK HS,POINT (-87.6889539419451 41.79101283821026),5630 S ROCKWELL ST,60629,District,HS,"9, 10, 11, 12",41.79101284,-87.68895394,1(773)535-9230,8,GAGE PARK,15,Raymond Lopez
609933,Network 2,GALE,POINT (-87.67193897621 42.02109055717383),1631 W JONQUIL TER,60626,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",42.02109056,-87.67193898,1(773)534-2100,2,ROGERS PARK,49,Joe A. Moore
610009,Network 6,GALILEO,POINT (-87.65336555308967 41.871254823914555),820 S CARPENTER ST,60607,District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.87125482,-87.65336555,1(773)534-7070,6,NEAR WEST SIDE,25,Daniel S. Solis
609935,Network 13,GALLISTEL,POINT (-87.53517530585388 41.70680099884353),10347 S EWING AVE,60617,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.706801,-87.53517531,1(773)535-6540,13,EAST SIDE,10,Susie Sadlowski Garza
610128,Network 13,GARVEY,POINT (-87.64757716520475 41.70660285906506),10309 S MORGAN ST,60643,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.70660286,-87.64757717,1(773)535-2763,13,WASHINGTON HEIGHTS,34,Carrie M. Austin
609937,ISP,GARVY,POINT (-87.79623511407263 41.976351663260274),5225 N OAK PARK AVE,60656,District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.97635166,-87.79623511,1(773)534-1185,1,NORWOOD PARK,41,Mary O'Connor
609938,Network 7,GARY,POINT (-87.71869663582645 41.83706515120611),3740 W 31ST ST,60623,District,ES,"PK, 3, 4, 5, 6, 7, 8",41.83706515,-87.71869664,1(773)534-1455,7,SOUTH LAWNDALE,22,Ricardo Munoz
609939,ISP,GILLESPIE,POINT (-87.62371943750111 41.72533227855046),9301 S STATE ST,60619,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.72533228,-87.62371944,1(773)535-5065,12,ROSELAND,9,Anthony A. Beale
400009,Charter,GLOBAL CITIZENSHIP,POINT (-87.74009743581296 41.807578506885676),4647 W 47TH ST,60632,Charter,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.80757851,-87.74009744,1(773)582-1100,8,GARFIELD RIDGE,14,Edward M. Burke
609942,Network 4,GOETHE,POINT (-87.69289969583106 41.9228310066053),2236 N ROCKWELL ST,60647,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.92283101,-87.6928997,1(773)534-4135,4,LOGAN SQUARE,1,Proco (Joe) Moreno III
610558,Network 10,GOODE HS,POINT (-87.70734534806047 41.753749801742536),7651 S HOMAN AVE,60652,District,HS,"9, 10, 11, 12",41.7537498,-87.70734535,1(773)535-7875,10,ASHBURN,18,Lona Lane
609945,Network 2,GOUDY,POINT (-87.65791249240219 41.975816529586815),5120 N WINTHROP AVE,60640,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.97581653,-87.65791249,1(773)534-2480,2,UPTOWN,48,Harry Osterman
609947,Network 6,GRAHAM ES,POINT (-87.64334423562201 41.813303728919124),4436 S UNION AVE,60609,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.81330373,-87.64334424,1(773)535-1308,6,NEW CITY,11,James A. Balcer
609769,Network 6,GRAHAM HS,POINT (-87.62531481527424 41.84967541708467),2347 S WABASH AVE,60616,District,HS,"9, 10, 11, 12",41.84967542,-87.62531482,1(773)534-9257,6,NEAR SOUTH SIDE,3,Patricia R. Dowell
609949,Network 1,GRAY,POINT (-87.75711559859316 41.948763578738756),3730 N LARAMIE AVE,60641,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.94876358,-87.7571156,1(773)534-3520,1,PORTAGE PARK,45,John Arena
400168,Charter,GREAT LAKES,POINT (-87.55990690212751 41.74267138180483),8401 S SAGINAW AVE,60617,Charter,ES,"K, 1, 2, 3, 4",41.74267138,-87.5599069,1(773)503-3040,12,SOUTH CHICAGO,7,Gregory Mitchell
609850,Network 4,GREELEY,POINT (-87.65097986936915 41.952809511187816),832 W SHERIDAN RD,60613,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.95280951,-87.65097987,1(773)534-5800,4,LAKE VIEW,46,James Cappleman
610032,Network 11,GREEN,POINT (-87.65250013920128 41.7192919470327),1150 W 96TH ST,60643,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.71929195,-87.65250014,1(773)535-2575,11,WASHINGTON HEIGHTS,21,"Howard B. Brookins, Jr."
609952,Network 8,GREENE,POINT (-87.67149236962507 41.829669280594075),3525 S HONORE ST,60609,District,ES,"PK, K, 1, 2, 3, 4, 5",41.82966928,-87.67149237,1(773)535-4560,8,MCKINLEY PARK,12,George A. Cardenas
609954,Network 5,GREGORY,POINT (-87.71866612901917 41.870742161904005),3715 W POLK ST,60624,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.87074216,-87.71866613,1(773)534-6820,5,EAST GARFIELD PARK,24,Michael D. Chandler
609955,AUSL,GRESHAM,POINT (-87.6450252374513 41.73892015701293),8524 S GREEN ST,60620,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.73892016,-87.64502524,1(773)535-3350,11,AUBURN GRESHAM,21,"Howard B. Brookins, Jr."
609956,Network 10,GRIMES,POINT (-87.75880329372156 41.775464260680124),5450 W 64TH PL,60638,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.77546426,-87.75880329,1(773)535-2364,10,CLEARING,13,Marty Quinn
609944,ISP,GRISSOM,POINT (-87.55330671029182 41.66248099818303),12810 S ESCANABA AVE,60633,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.662481,-87.55330671,1(773)535-5380,13,HEGEWISCH,10,Susie Sadlowski Garza
609958,ISP,GUNSAULUS,POINT (-87.69936418519978 41.81300736946093),4420 S SACRAMENTO AVE,60632,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.81300737,-87.69936419,1(773)535-7215,8,BRIGHTON PARK,15,Raymond Lopez
609959,Network 6,HAINES,POINT (-87.63380633095656 41.849958315448625),247 W 23RD PL,60616,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.84995832,-87.63380633,1(773)534-9200,6,ARMOUR SQUARE,25,Daniel S. Solis
609960,Network 10,HALE,POINT (-87.7765787090829 41.78019173126069),6140 S MELVINA AVE,60638,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.78019173,-87.77657871,1(773)535-2265,10,CLEARING,13,Marty Quinn
609808,Network 13,HALEY,POINT (-87.63363213619498 41.686659969507105),11411 S EGGLESTON AVE,60628,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.68665997,-87.63363214,1(773)535-5340,13,ROSELAND,34,Carrie M. Austin
609963,Network 4,HAMILTON,POINT (-87.67086537303385 41.9452196541829),1650 W CORNELIA AVE,60657,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.94521966,-87.67086537,1(773)534-5484,4,LAKE VIEW,47,Ameya Pawar
609964,Network 8,HAMLINE,POINT (-87.66117465983926 41.807241557294766),4747 S BISHOP ST,60609,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.80724156,-87.66117466,1(773)535-4565,8,NEW CITY,20,Willie B. Cochran
609966,Network 7,HAMMOND,POINT (-87.69624330091553 41.852719134125216),2819 W 21ST PL,60623,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.85271913,-87.6962433,1(773)535-4580,7,SOUTH LAWNDALE,12,George A. Cardenas
609807,Network 10,HAMPTON,POINT (-87.70873128447809 41.75345719265228),3434 W 77TH ST,60652,District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.75345719,-87.70873128,1(773)535-4030,10,ASHBURN,18,Lona Lane
609694,Network 8,HANCOCK HS,POINT (-87.7244704643747 41.79146390854953),4034 W 56TH ST,60629,District,HS,"9, 10, 11, 12",41.79146391,-87.72447046,1(773)535-2410,8,WEST ELSDON,13,Marty Quinn
610068,Network 3,HANSON PARK,POINT (-87.76151477061356 41.92395525728403),5411 W FULLERTON AVE,60639,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.92395526,-87.76151477,1(773)534-3100,3,BELMONT CRAGIN,36,Nicholas Sposato
609710,Network 12,HARLAN HS,POINT (-87.6206234362719 41.71837234558635),9652 S MICHIGAN AVE,60628,District,HS,"7, 8, 9, 10, 11, 12",41.71837235,-87.62062344,1(773)535-5400,12,ROSELAND,9,Anthony A. Beale
609711,Network 11,HARPER HS,POINT (-87.6690892964138 41.77512408303257),6520 S WOOD ST,60636,District,HS,"9, 10, 11, 12",41.77512408,-87.6690893,1(773)535-9150,11,WEST ENGLEWOOD,15,Raymond Lopez
609969,Network 9,HARTE,POINT (-87.58685459669739 41.793447242937695),1556 E 56TH ST,60637,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.79344724,-87.5868546,1(773)535-0870,9,HYDE PARK,5,Leslie A. Hairston
609971,AUSL,HARVARD,POINT (-87.63273687422281 41.757340541424945),7525 S HARVARD,60620,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.75734054,-87.63273687,1(773)535-3045,11,GREATER GRAND CROSSING,6,Roderick T. Sawyer
609972,Network 1,HAUGAN,POINT (-87.72312803497978 41.96402870839728),4540 N HAMLIN AVE,60625,District,ES,"PK, K, 1, 2, 3, 4, 5, 6",41.96402871,-87.72312804,1(773)534-5040,1,ALBANY PARK,35,Rey Colon
609974,Network 4,HAWTHORNE,POINT (-87.65770887713292 41.9422754880435),3319 N CLIFTON AVE,60657,District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.94227549,-87.65770888,1(773)534-5550,4,LAKE VIEW,44,Thomas Tunney
609975,Network 3,HAY,POINT (-87.75581325276387 41.89917135484533),1018 N LARAMIE AVE,60651,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.89917136,-87.75581325,1(773)534-6000,3,AUSTIN,37,Emma M. Mitts
609976,Network 2,HAYT,POINT (-87.6685037746682 41.9945408856925),1518 W GRANVILLE AVE,60660,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.99454089,-87.66850377,1(773)534-2040,2,EDGEWATER,48,Harry Osterman
609979,Network 6,HEALY,POINT (-87.64034074985236 41.83959485551953),3010 S PARNELL AVE,60616,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.83959486,-87.64034075,1(773)534-9190,6,BRIDGEPORT,11,James A. Balcer
609981,Network 10,HEARST,POINT (-87.7457260568699 41.80817499924241),4640 S LAMON AVE,60638,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.808175,-87.74572606,1(773)535-2376,10,GARFIELD RIDGE,22,Ricardo Munoz
609983,Network 8,HEDGES,POINT (-87.67332725897988 41.80711213143929),4747 S WINCHESTER AVE,60609,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.80711213,-87.67332726,1(773)535-7360,8,NEW CITY,15,Raymond Lopez
609985,Network 5,HEFFERAN,POINT (-87.73580189345245 41.87866464687076),4409 W WILCOX ST,60624,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.87866465,-87.73580189,1(773)534-6192,5,WEST GARFIELD PARK,28,Jason C. Ervin
609986,Network 11,HENDERSON,POINT (-87.67188730720532 41.79059128647526),5650 S WOLCOTT AVE,60636,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.79059129,-87.67188731,1(773)535-9080,11,WEST ENGLEWOOD,15,Raymond Lopez
609987,Network 9,HENDRICKS,POINT (-87.63366447727905 41.815787750861396),4316 S PRINCETON AVE,60609,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.81578775,-87.63366448,1(773)535-1696,9,FULLER PARK,3,Patricia R. Dowell
609988,Network 1,HENRY,POINT (-87.71563237170022 41.95898879701257),4250 N SAINT LOUIS AVE,60618,District,ES,"PK, K, 1, 2, 3, 4, 5, 6",41.9589888,-87.71563237,1(773)534-5060,1,IRVING PARK,35,Rey Colon
610532,Network 8,HERNANDEZ,POINT (-87.7113699213332 41.793479329251525),3510 W 55TH ST,60632,District,ES,"6, 7, 8",41.79347933,-87.71136992,1(773)535-8850,8,GAGE PARK,14,Edward M. Burke
609991,AUSL,HERZL,POINT (-87.71899385437372 41.862081296189544),3711 W DOUGLAS BLVD,60623,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8620813,-87.71899385,1(773)534-1480,5,NORTH LAWNDALE,24,Michael D. Chandler
609994,Network 1,HIBBARD,POINT (-87.71036161379189 41.97033523440857),3244 W AINSLIE ST,60625,District,ES,"PK, K, 1, 2, 3, 4, 5, 6",41.97033524,-87.71036161,1(773)534-5191,1,ALBANY PARK,33,Deborah Mell
610295,Network 13,HIGGINS,POINT (-87.64699403794559 41.6810313695292),11710 S MORGAN ST,60643,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.68103137,-87.64699404,1(773)535-5625,13,WEST PULLMAN,34,Carrie M. Austin
609712,Network 12,HIRSCH HS,POINT (-87.60172726636009 41.75374795516494),7740 S INGLESIDE AVE,60619,District,HS,"9, 10, 11, 12",41.75374796,-87.60172727,1(773)535-3100,12,GREATER GRAND CROSSING,8,Michelle A. Harris
609995,Network 1,HITCH,POINT (-87.77912305214302 41.98367169519542),5625 N MCVICKER AVE,60646,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9836717,-87.77912305,1(773)534-1189,1,NORWOOD PARK,45,John Arena
609996,Network 6,HOLDEN,POINT (-87.65379166831435 41.838027387031694),1104 W 31ST ST,60608,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.83802739,-87.65379167,1(773)535-7200,6,BRIDGEPORT,11,James A. Balcer
609997,Network 11,HOLMES,POINT (-87.64979535548208 41.79378764864115),955 W GARFIELD BLVD,60621,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.79378765,-87.64979536,1(773)535-9025,11,ENGLEWOOD,16,JoAnn Thompson
609768,Network 11,HOPE HS,POINT (-87.64124410920577 41.793553466470584),5515 S LOWE AVE,60621,District,HS,"9, 10, 11, 12",41.79355347,-87.64124411,1(773)535-3160,11,ENGLEWOOD,20,Willie B. Cochran
400043,Contract,HOPE INSTITUTE,POINT (-87.66807694563214 41.883362026191705),1628 W WASHINGTON,60612,Contract,ES,"K, 1, 2, 3, 4, 5",41.88336203,-87.66807695,1(773)534-7405,6,NEAR WEST SIDE,27,"Walter Burnett, Jr."
400167,Charter,HORIZON - SOUTHWEST,POINT (-87.68396339328174 41.79520095247124),5401 S. WESTERN,60609,Charter,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",41.79520095,-87.68396339,1(773)498-3355,8,GAGE PARK,15,Raymond Lopez
610000,AUSL,HOWE,POINT (-87.75939838514245 41.89361221058601),720 N LOREL AVE,60644,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.89361221,-87.75939839,1(773)534-6060,3,AUSTIN,37,Emma M. Mitts
610002,Network 12,HOYNE,POINT (-87.5682281016789 41.73333775178664),8905 S CRANDON AVE,60617,District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.73333775,-87.5682281,1(773)535-6425,12,CALUMET HEIGHTS,7,Gregory Mitchell
609741,Network 10,HUBBARD HS,POINT (-87.71801374323086 41.780526386627955),6200 S HAMLIN AVE,60629,District,HS,"9, 10, 11, 12",41.78052639,-87.71801374,1(773)535-2200,10,WEST LAWN,23,Michael R. Zalewski
610005,Network 5,HUGHES C,POINT (-87.73177738714124 41.86051773774005),4247 W 15TH ST,60623,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.86051774,-87.73177739,1(773)534-1762,5,NORTH LAWNDALE,24,Michael D. Chandler
610368,Network 13,HUGHES L,POINT (-87.62986865964777 41.705342321152955),240 W 104TH ST,60628,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.70534232,-87.62986866,1(773)535-5075,13,ROSELAND,34,Carrie M. Austin
610006,Network 10,HURLEY,POINT (-87.71954083263259 41.76678528121033),3849 W 69TH PL,60629,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.76678528,-87.71954083,1(773)535-2068,10,WEST LAWN,13,Marty Quinn
609713,Network 9,HYDE PARK HS,POINT (-87.58661500994783 41.78225692669282),6220 S STONY ISLAND AVE,60637,District,HS,"9, 10, 11, 12",41.78225693,-87.58661501,1(773)535-0880,9,WOODLAWN,5,Leslie A. Hairston
610384,Network 7,INFINITY HS,POINT (-87.73527796161464 41.83616881791408),3120 S KOSTNER AVE,60623,District,HS,"9, 10, 11, 12",41.83616882,-87.73527796,1(773)535-4225,7,SOUTH LAWNDALE,22,Ricardo Munoz
400104,Charter,INSTITUTO - HEALTH,POINT (-87.6872401588268 41.84596658769947),2520 S WESTERN AVE,60608,Charter,HS,"9, 10, 11, 12",41.84596659,-87.68724016,1(773)890-8020,7,LOWER WEST SIDE,25,Daniel S. Solis
400148,Options,INSTITUTO - LOZANO HS,POINT (-87.68406493865558 41.84544601504087),2570 S BLUE ISLAND AVE,60608,Charter,HS,"9, 10, 11, 12",41.84544602,-87.68406494,1(773)696-3610,7,LOWER WEST SIDE,25,Daniel S. Solis
610078,Network 4,INTER-AMERICAN,POINT (-87.65157334215013 41.94900330015414),851 W WAVELAND AVE,60613,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9490033,-87.65157334,1(773)534-5490,4,LAKE VIEW,44,Thomas Tunney
400162,Charter,INTRINSIC HS,POINT (-87.74112862663965 41.938988427629674),4540 W BELMONT AVE,60641,Charter,HS,"7, 8, 9, 10, 11, 12",41.93898843,-87.74112863,1(708)887-2735,1,IRVING PARK,30,Ariel E. Reboyras
610121,Network 6,IRVING,POINT (-87.68361565115903 41.87159549158413),749 S OAKLEY BLVD,60612,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.87159549,-87.68361565,1(773)534-7295,6,NEAR WEST SIDE,28,Jason C. Ervin
610060,Network 6,JACKSON A,POINT (-87.66098467185456 41.87429963784802),1340 W HARRISON ST,60607,District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.87429964,-87.66098467,1(773)534-7000,6,NEAR WEST SIDE,28,Jason C. Ervin
610369,Network 11,JACKSON M,POINT (-87.64676673439911 41.73412547213793),917 W 88TH ST,60620,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.73412547,-87.64676673,1(773)535-3341,11,AUBURN GRESHAM,21,"Howard B. Brookins, Jr."
610010,Network 4,JAHN,POINT (-87.67580971870883 41.93924749646116),3149 N WOLCOTT AVE,60657,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9392475,-87.67580972,1(773)534-5500,4,NORTH CENTER,32,Scott Waguespack
610011,Network 2,JAMIESON,POINT (-87.70052941984592 41.98464077590956),5650 N MOZART ST,60659,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.98464078,-87.70052942,1(773)534-2395,2,WEST RIDGE,40,Patrick O'Connor
609783,Network 11,JEFFERSON HS,POINT (-87.68041755457105 41.867832284629486),1100 S HAMILTON AVE,60612,District,HS,"6, 7, 8, 9, 10, 11, 12",41.86783229,-87.68041755,1(312)433-7110,6,NEAR WEST SIDE,27,"Walter Burnett, Jr."
610012,Network 6,JENNER,POINT (-87.64105555968784 41.902054841191266),1119 N CLEVELAND AVE,60610,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.90205484,-87.64105556,1(773)534-8440,6,NEAR NORTH SIDE,27,"Walter Burnett, Jr."
610271,Network 5,JENSEN,POINT (-87.70224105256844 41.87381494670643),3030 W HARRISON ST,60612,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.87381495,-87.70224105,1(773)534-6840,5,EAST GARFIELD PARK,28,Jason C. Ervin
610274,AUSL,JOHNSON,POINT (-87.7031387627253 41.86183619104433),1420 S ALBANY AVE,60623,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.86183619,-87.70313876,1(773)534-1829,5,NORTH LAWNDALE,24,Michael D. Chandler
609678,ISP,JONES HS,POINT (-87.62767532291659 41.87306592282553),700 S STATE ST,60605,District,HS,"9, 10, 11, 12",41.87306592,-87.62767532,1(773)534-8600,6,LOOP,4,"William ""Will"" D. Burns"
609805,Network 11,JOPLIN,POINT (-87.66936564961709 41.74933916080359),7931 S HONORE ST,60620,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.74933916,-87.66936565,1(773)535-3425,11,AUBURN GRESHAM,17,Latasha R. Thomas
609865,Network 2,JORDAN,POINT (-87.67776251685315 42.01708759096721),7414 N WOLCOTT AVE,60626,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",42.01708759,-87.67776252,1(773)534-2220,2,ROGERS PARK,49,Joe A. Moore
609764,ISP,JUAREZ HS,POINT (-87.66433930958303 41.85267013572381),1450 W CERMAK RD,60608,District,HS,"9, 10, 11, 12",41.85267014,-87.66433931,1(773)534-7030,7,LOWER WEST SIDE,25,Daniel S. Solis
609762,Network 13,JULIAN HS,POINT (-87.65374921077066 41.705858935588914),10330 S ELIZABETH ST,60643,District,HS,"9, 10, 11, 12",41.70585894,-87.65374921,1(773)535-5170,10,WASHINGTON HEIGHTS,34,Carrie M. Austin
610015,Network 7,JUNGMAN,POINT (-87.65230159448453 41.85806477637944),1746 S MILLER ST,60608,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.85806478,-87.65230159,1(773)534-7375,7,LOWER WEST SIDE,25,Daniel S. Solis
609920,Network 7,KANOON,POINT (-87.70511207710514 41.85077148359955),2233 S KEDZIE AVE,60623,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.85077148,-87.70511208,1(773)534-1736,7,SOUTH LAWNDALE,12,George A. Cardenas
610084,ISP,KELLER,POINT (-87.69727833700603 41.69717033376076),3020 W 108TH ST,60655,District,ES,"1, 2, 3, 4, 5, 6, 7, 8",41.69717033,-87.69727834,1(773)535-2636,10,MOUNT GREENWOOD,19,Matthew J. O'Shea
609925,Network 5,KELLMAN,POINT (-87.70216290437963 41.87016771714874),3030 W ARTHINGTON ST,60612,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.87016772,-87.7021629,1(773)534-6602,5,EAST GARFIELD PARK,28,Jason C. Ervin
610016,Network 10,KELLOGG,POINT (-87.67723250603343 41.72526343941196),9241 S LEAVITT ST,60643,District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.72526344,-87.67723251,1(773)535-2590,10,BEVERLY,19,Matthew J. O'Shea
609715,Network 8,KELLY HS,POINT (-87.69463865990906 41.81872906307833),4136 S CALIFORNIA AVE,60632,District,HS,"9, 10, 11, 12",41.81872906,-87.69463866,1(773)535-4900,8,BRIGHTON PARK,12,George A. Cardenas
609716,Network 4,KELVYN PARK HS,POINT (-87.73599882158966 41.92791840231072),4343 W WRIGHTWOOD AVE,60639,District,HS,"7, 8, 9, 10, 11, 12",41.9279184,-87.73599882,1(773)534-4200,4,HERMOSA,31,Ray Suarez
609718,Network 10,KENNEDY HS,POINT (-87.7808397551086 41.7899612521533),6325 W 56TH ST,60638,District,HS,"9, 10, 11, 12",41.78996125,-87.78083976,1(773)535-2325,10,GARFIELD RIDGE,13,Marty Quinn
609746,Network 9,KENWOOD HS,POINT (-87.59042088945237 41.803772118508014),5015 S BLACKSTONE AVE,60615,District,HS,"7, 8, 9, 10, 11, 12",41.80377212,-87.59042089,1(773)535-1350,9,KENWOOD,4,"William ""Will"" D. Burns"
