SCHOOL_ID,Short_Name,SCH_ADDR,the_geom,GRADE_CAT,GRADES,SCH_TYPE,X,Y
610106,PICCOLO,"1040 N KEELER AVE, 60651",POINT (-87.731260595072 41.90013965627623),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7312606,41.90013966
610129,PICKARD,"2301 W 21ST PL, 60608",POINT (-87.68329073905542 41.85290039615209),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.68329074,41.8529004
610032,GREEN,"1150 W 96TH ST, 60643",POINT (-87.65250013683595 41.71929194341724),ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.65250014,41.71929194
609952,GREENE,"3525 S HONORE ST, 60609",POINT (-87.67149236724542 41.829669277879304),ES,"K, 1, 2, 3, 4, 5","District, non-alternative",-87.67149237,41.82966928
609954,GREGORY,"3715 W POLK ST, 60624",POINT (-87.71866612658428 41.870742164592),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.71866613,41.87074217
609955,GRESHAM,"8524 S GREEN ST, 60620",POINT (-87.64502523385482 41.738920156091005),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.64502523,41.73892016
609956,GRIMES,"5450 W 64TH PL, 60638",POINT (-87.75880329854054 41.775464259803876),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7588033,41.77546426
609944,GRISSOM,"12810 S ESCANABA AVE, 60633",POINT (-87.55330670428889 41.66248099814229),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.5533067,41.662481
610283,GUGGENHEIM,"7141 S MORGAN ST, 60621",POINT (-87.64912434457229 41.76389597148566),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.64912434,41.76389597
609958,GUNSAULUS,"4420 S SACRAMENTO AVE, 60632",POINT (-87.69936418160727 41.8130073676404),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.69936418,41.81300737
609959,HAINES,"247 W 23RD PL, 60616",POINT (-87.63380633094674 41.8499583163489),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.63380633,41.84995832
609960,HALE,"6140 S MELVINA AVE, 60638",POINT (-87.77657871269919 41.78019173037784),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.77657871,41.78019173
609808,HALEY,"11411 S EGGLESTON AVE, 60628",POINT (-87.63363213502316 41.686659966798864),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.63363213,41.68665997
609963,HAMILTON,"1650 W CORNELIA AVE, 60657",POINT (-87.67086537061273 41.94521965506924),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.67086537,41.94521966
609964,HAMLINE,"4747 S BISHOP ST, 60609",POINT (-87.66117465623874 41.80724155637335),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.66117466,41.80724156
609966,HAMMOND,"2819 W 21ST PL, 60623",POINT (-87.69624329847144 41.852719137713045),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6962433,41.85271914
609807,HAMPTON,"3434 W 77TH ST, 60652",POINT (-87.70873128209091 41.75345719083858),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.70873128,41.75345719
609694,HANCOCK HS,"4034 W 56TH ST, 60629",POINT (-87.72447046198569 41.791463906736155),HS,"9, 10, 11, 12","District, non-alternative",-87.72447046,41.79146391
610068,HANSON PARK,"5411 W FULLERTON AVE, 60639",POINT (-87.76151477661708 41.923955260014914),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.76151478,41.92395526
609710,HARLAN HS,"9652 S MICHIGAN AVE, 60628",POINT (-87.62062343511005 41.71837234197768),HS,"7, 8, 9, 10, 11, 12","District, non-alternative",-87.62062343,41.71837234
609879,DAWES,"3810 W 81ST PL, 60652",POINT (-87.71735342245631 41.745077748639304),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.71735342,41.74507775
610313,DIEGO,"1313 N CLAREMONT AVE, 60622",POINT (-87.68575620021512 41.905293854937455),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6857562,41.90529386
609950,ORTIZ DE DOMINGUEZ,"3000 S LAWNDALE AVE, 60623",POINT (-87.71719031773408 41.838790521112195),ES,"PK, K, 1, 2","District, non-alternative",-87.71719032,41.83879052
610320,DUPREY,"2620 W HIRSCH ST, 60622",POINT (-87.69301874548299 41.906694545611856),ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.69301875,41.90669455
609880,DECATUR,"7030 N SACRAMENTO AVE, 60645",POINT (-87.7046185883693 42.00928855967189),ES,"K, 1, 2, 3, 4, 5, 6","District, non-alternative",-87.70461859,42.00928856
609881,DELANO,"3937 W WILCOX ST, 60624",POINT (-87.7246612253243 41.87879893279565),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.72466123,41.87879893
609883,DENEEN,"7240 S WABASH AVE, 60619",POINT (-87.62334458810237 41.76249025986038),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.62334459,41.76249026
610367,DE PRIEST,"139 S PARKSIDE AVE, 60644",POINT (-87.76629755816246 41.87797883375536),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.76629756,41.87797883
610252,DETT,"2306 W MAYPOLE AVE, 60612",POINT (-87.68472757120473 41.883988661073786),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.68472757,41.88398866
609884,DEVER,"3436 N OSCEOLA AVE, 60634",POINT (-87.813131527673 41.942551672213824),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.81313153,41.94255167
610402,DEVRY HS,"3300 N CAMPBELL AVE, 60618",POINT (-87.69076138945863 41.94138764242662),HS,"11, 12","District, non-alternative",-87.69076139,41.94138764
609885,DEWEY,"5415 S UNION AVE, 60609",POINT (-87.6426515772548 41.79564568032442),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.64265158,41.79564568
609874,DIRKSEN,"8601 W FOSTER AVE, 60656",POINT (-87.84104144261516 41.97371478128846),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.84104144,41.97371478
610363,DISNEY,"4140 N MARINE DR, 60613",POINT (-87.64608274280917 41.95681613291369),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.64608274,41.95681613
610515,DISNEY II,"3815 N KEDVALE AVE, 60641",POINT (-87.73064162220247 41.95046113898719),ES,"PK, K, 1, 2, 3, 4, 5","District, non-alternative",-87.73064162,41.95046114
609887,DIXON,"8306 S ST LAWRENCE AVE, 60619",POINT (-87.60997887456553 41.743669239557526),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.60997887,41.74366924
609888,DODGE,"2651 W WASHINGTON BLVD, 60612",POINT (-87.69301314985529 41.88284815176016),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.69301315,41.88284815
609891,DOOLITTLE,"535 E 35TH ST, 60616",POINT (-87.61295808023308 41.83111916952885),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.61295808,41.83111917
609893,DORE,"6108 S NATOMA AVE, 60638",POINT (-87.7876044225208 41.780954462516455),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.78760442,41.78095446
610245,DOUGLASS HS,"543 N WALLER AVE, 60644",POINT (-87.76766846156086 41.89036863173021),HS,"9, 10, 11, 12","District, non-alternative",-87.76766846,41.89036863
609991,HERZL,"3711 W DOUGLAS BLVD, 60623",POINT (-87.71825580499392 41.8622822148881),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7182558,41.86228222
609994,HIBBARD,"3244 W AINSLIE ST, 60625",POINT (-87.71036161257673 41.970335235302315),ES,"PK, K, 1, 2, 3, 4, 5, 6","District, non-alternative",-87.71036161,41.97033524
610295,HIGGINS,"11710 S MORGAN ST, 60643",POINT (-87.64699403557238 41.68103136681392),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.64699404,41.68103137
610299,HINTON,"644 W 71ST ST, 60621",POINT (-87.64133453476498 41.76533497560414),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.64133453,41.76533498
609712,HIRSCH HS,"7740 S INGLESIDE AVE, 60619",POINT (-87.60172726516801 41.75374795425701),HS,"9, 10, 11, 12","District, non-alternative",-87.60172727,41.75374795
609995,HITCH,"5625 N MCVICKER AVE, 60646",POINT (-87.7791230545251 41.983671698808244),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.77912305,41.9836717
609996,HOLDEN,"1104 W 31ST ST, 60608",POINT (-87.65379166466461 41.8380273906115),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.65379166,41.83802739
609997,HOLMES,"955 W GARFIELD BLVD, 60621",POINT (-87.64979535307597 41.79378764862683),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.64979535,41.79378765
400043,HOPE CONTR ES,"1628 W WASHINGTON BLVD, 60612",POINT (-87.66807694078516 41.883362028864646),ES,"K, 1, 2, 3, 4, 5",Contract,-87.66807694,41.88336203
609768,HOPE HS,"5515 S LOWE AVE, 60621",POINT (-87.6413819168193 41.793565766234344),HS,"9, 10, 11, 12","District, non-alternative",-87.64138192,41.79356577
610000,HOWE,"720 N LOREL AVE, 60644",POINT (-87.75939838752818 41.893612213298944),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.75939839,41.89361221
610002,HOYNE,"8905 S CRANDON AVE, 60617",POINT (-87.5682280969247 41.73333774725319),ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.5682281,41.73333775
609741,HUBBARD HS,"6200 S HAMLIN AVE, 60629",POINT (-87.71801373965681 41.78052638300739),HS,"9, 10, 11, 12","District, non-alternative",-87.71801374,41.78052638
610005,"HUGHES, C","4247 W 15TH ST, 60623",POINT (-87.7317773883287 41.86051773954697),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.73177739,41.86051774
610368,"HUGHES, L","240 W 104TH ST, 60628",POINT (-87.62986865606318 41.705342319330285),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.62986866,41.70534232
610006,HURLEY,"3849 W 69TH PL, 60629",POINT (-87.71954083144718 41.76678527940329),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.71954083,41.76678528
609713,HYDE PARK HS,"6220 S STONY ISLAND AVE, 60637",POINT (-87.58661500637069 41.782256923968525),HS,"9, 10, 11, 12","District, non-alternative",-87.58661501,41.78225692
610384,INFINITY HS,"3120 S KOSTNER AVE, 60623",POINT (-87.73415832835119 41.836035192554455),HS,"9, 10, 11, 12","District, non-alternative",-87.73415833,41.83603519
400104,INSTITUTO ACAD CHTR,"2520 S WESTERN AVE, 60608",POINT (-87.62446814640178 41.880265531415375),HS,"9, 10",Charter,-87.62446815,41.88026553
610078,INTER-AMERICAN,"851 W WAVELAND AVE, 60613",POINT (-87.65157333731665 41.949003301025776),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.65157334,41.9490033
610121,IRVING,"749 S OAKLEY BLVD, 60612",POINT (-87.68361564752725 41.871595493364275),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.68361565,41.87159549
610060,"JACKSON, A","1340 W HARRISON ST, 60607",POINT (-87.66098466942654 41.87429963963448),ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.66098467,41.87429964
610369,"JACKSON, M","917 W 88TH ST, 60620",POINT (-87.64676673204316 41.73412546762205),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.64676673,41.73412547
610010,JAHN,"3149 N WOLCOTT AVE, 60657",POINT (-87.67580971626026 41.93924750004848),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.67580972,41.9392475
610011,JAMIESON,"5650 N MOZART ST, 60659",POINT (-87.7005294137859 41.98464077857711),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.70052941,41.98464078
610012,JENNER,"1119 N CLEVELAND AVE, 60610",POINT (-87.64105555844387 41.902054844785106),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.64105556,41.90205485
610271,JENSEN,"3030 W HARRISON ST, 60612",POINT (-87.70224105014161 41.873814948493774),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.70224105,41.87381495
400078,UNIV OF CHGO CHTR-WOODSON,"4444 S EVANS AVE, 60653",POINT (-87.6083992044542 41.813614318817926),MS,"6, 7, 8",Charter,-87.6083992,41.81361432
610274,JOHNSON,"1420 S ALBANY AVE, 60623",POINT (-87.70313876030777 41.861836191931395),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8, 9","District, non-alternative",-87.70313876,41.86183619
609678,JONES HS,"606 S STATE ST, 60605",POINT (-87.62771821438153 41.874417637385676),HS,"9, 10, 11, 12","District, non-alternative",-87.62771821,41.87441764
609805,JOPLIN,"7931 S HONORE ST, 60620",POINT (-87.66936564484526 41.74933915717458),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.66936564,41.74933916
609865,JORDAN,"7414 N WOLCOTT AVE, 60626",POINT (-87.67776251441087 42.017087593654225),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.67776251,42.01708759
609764,JUAREZ HS,"2150 S LAFLIN ST, 60608",POINT (-87.6637324448856 41.852666601030066),HS,"9, 10, 11, 12","District, non-alternative",-87.66373244,41.8526666
609762,JULIAN HS,"10330 S ELIZABETH ST, 60643",POINT (-87.65374920837729 41.705858934674396),HS,"9, 10, 11, 12","District, non-alternative",-87.65374921,41.70585894
610015,JUNGMAN,"1746 S MILLER ST, 60608",POINT (-87.65230158965794 41.85806477725118),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.65230159,41.85806478
610037,LIBBY,"5300 S LOOMIS BLVD, 60609",POINT (-87.6599328155304 41.7976848335659),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.65993282,41.79768483
610038,LINCOLN,"615 W KEMPER PL, 60614",POINT (-87.64449730031662 41.924524817326876),ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6444973,41.92452482
609738,LINCOLN PARK HS,"2001 N ORCHARD ST, 60614",POINT (-87.64600935611726 41.9182683134319),HS,"9, 10, 11, 12","District, non-alternative",-87.64600936,41.91826831
610391,LINDBLOM HS,"6130 S WOLCOTT AVE, 60636",POINT (-87.67166184607274 41.78204079923876),HS,"7, 8, 9, 10, 11, 12","District, non-alternative",-87.67166185,41.7820408
610039,VON LINNE,"3221 N SACRAMENTO AVE, 60618",POINT (-87.70263466823049 41.94000928397485),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.70263467,41.94000929
609834,LITTLE VILLAGE,"2620 S LAWNDALE AVE, 60623",POINT (-87.71731895267631 41.84369811937671),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.71731895,41.84369812
610040,LLOYD,"2103 N LAMON AVE, 60639",POINT (-87.74851501470462 41.91881409729684),ES,"PK, K, 1, 2, 3, 4, 5","District, non-alternative",-87.74851501,41.9188141
610041,"LOCKE, J","2828 N OAK PARK AVE, 60634",POINT (-87.79560407710103 41.931762355694254),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.79560408,41.93176236
400011,"LOCKE, A CHTR","3141 W JACKSON BLVD, 60612",POINT (-87.7052345223049 41.877248353976036),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.70523452,41.87724835
610325,LOGANDALE,"3212 W GEORGE ST, 60618",POINT (-87.70804087527452 41.93397019723919),MS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.70804088,41.9339702
610541,LORCA,"3231 N SPRINGFIELD AVE, 60618",POINT (-87.72478311870931 41.94002591590458),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.72478312,41.94002592
610043,LOVETT,"6333 W BLOOMINGDALE AVE, 60639",POINT (-87.7839188492321 41.91271802903894),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.78391885,41.91271803
610044,LOWELL,"3320 W HIRSCH ST, 60651",POINT (-87.71021700073867 41.90651959243624),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.710217,41.90651959
610029,LOZANO,"1501 N GREENVIEW AVE, 60642",POINT (-87.66509327076645 41.90888612935289),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.66509327,41.90888613
610046,LYON,"2941 N MCVICKER AVE, 60634",POINT (-87.77717420130587 41.93419216466625),ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7771742,41.93419217
610215,MADERO,"3202 W 28TH ST, 60623",POINT (-87.70506426127695 41.84095691074803),MS,"6, 7, 8","District, non-alternative",-87.70506426,41.84095691
610115,PARK MANOR,"7037 S RHODES AVE, 60637",POINT (-87.61154559185427 41.76647653887074),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.61154559,41.76647654
610112,PARKER,"6800 S STEWART AVE, 60621",POINT (-87.63526151829694 41.77080454666991),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.63526152,41.77080455
610114,PARKMAN,"245 W 51ST ST, 60609",POINT (-87.63299055210207 41.80172669288912),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.63299055,41.80172669
610116,PARKSIDE,"6938 S EAST END AVE, 60649",POINT (-87.5829543792275 41.76855518498386),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.58295438,41.76855519
400060,ASIAN HUMAN SERVICES CHTR - PASSAGES,"1643 W BRYN MAWR AVE, 60660",POINT (-87.67116041445655 41.983371438190886),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.67116041,41.98337144
610117,PASTEUR,"5825 S KOSTNER AVE, 60629",POINT (-87.73266646003104 41.786895375775586),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.73266646,41.78689538
609680,PAYTON HS,"1034 N WELLS ST, 60610",POINT (-87.6345004402796 41.901545317765),HS,"9, 10, 11, 12","District, non-alternative",-87.63450044,41.90154532
610013,PILSEN,"1420 W 17TH ST, 60608",POINT (-87.66220942981123 41.85884887600684),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7","District, non-alternative",-87.66220943,41.85884888
610130,PIRIE,"650 E 85TH ST, 60619",POINT (-87.60789113467648 41.74034023106035),ES,"PK, K, 1, 2, 3, 4, 5, 6","District, non-alternative",-87.60789113,41.74034023
610131,PLAMONDON,"2642 W 15TH PL, 60608",POINT (-87.69252575097397 41.860258898900426),ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.69252575,41.8602589
400068,PLATO CONTR,"5545 W HARRISON ST, 60644",POINT (-87.7532828421282 41.88179552539753),ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Contract,-87.75328284,41.88179553
610132,POE,"10538 S LANGLEY AVE, 60628",POINT (-87.60641917344836 41.70262999721695),ES,"K, 1, 2, 3, 4, 5, 6","District, non-alternative",-87.60641917,41.70263
400069,POLARIS CHTR CAMPUS,"620 N SAWYER AVE, 60624",POINT (-87.70779646878445 41.892550175800096),ES,"K, 1, 2, 3, 4, 5, 6",Charter,-87.70779647,41.89255018
610134,POPE,"1852 S ALBANY AVE, 60623",POINT (-87.70295402534194 41.85567913285974),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.70295403,41.85567913
610135,PORTAGE PARK,"5330 W BERTEAU AVE, 60641",POINT (-87.76100700952489 41.956987638413985),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.76100701,41.95698764
610281,POWELL,"7511 S SOUTH SHORE DR, 60649",POINT (-87.55648708232326 41.759748635664636),ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.55648708,41.75974864
610136,PRESCOTT,"1632 W WRIGHTWOOD AVE, 60614",POINT (-87.6695275030282 41.92884110356351),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6695275,41.9288411
610258,PRICE,"4351 S DREXEL BLVD, 60653",POINT (-87.60390963455987 41.815315804480115),MS,"4, 5, 6, 7, 8",Elementary School,-87.60390963,41.81531581
610533,PRIETO,"2231 N CENTRAL AVE, 60639",POINT (-87.76578057249145 41.92131758438597),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.76578057,41.92131759
610047,MADISON,"7433 S DORCHESTER AVE, 60619",POINT (-87.59071239076893 41.759548059298815),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.59071239,41.75954806
610048,MANIERRE,"1420 N HUDSON AVE, 60610",POINT (-87.63982651106262 41.90824688335634),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.63982651,41.90824688
609722,MANLEY HS,"2935 W POLK ST, 60612",POINT (-87.69989558921783 41.87093895755909),HS,"9, 10, 11, 12","District, non-alternative",-87.69989559,41.87093896
610052,MANN,"8050 S CHAPPEL AVE, 60617",POINT (-87.57481563493727 41.74827412596535),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.57481563,41.74827413
610241,MARCONI,"230 N KOLMAR AVE, 60624",POINT (-87.73932526698752 41.88433729097987),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.73932527,41.88433729
610502,MARINE MILITARY HS,"145 S CAMPBELL AVE, 60612",POINT (-87.68868723829392 41.878848483204784),HS,"9, 10, 11, 12","District, non-alternative",-87.68868724,41.87884848
610053,MARQUETTE,"6550 S RICHMOND ST, 60629",POINT (-87.69702979684446 41.77388107762308),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6970298,41.77388108
610054,MARSH,"9822 S EXCHANGE AVE, 60617",POINT (-87.55248342633169 41.71658801151994),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.55248343,41.71658801
609723,MARSHALL HS,"3250 W ADAMS ST, 60624",POINT (-87.7080500661368 41.87844408781058),HS,"9, 10, 11, 12","District, non-alternative",-87.70805007,41.87844409
610321,"MARSHALL, T","3900 N LAWNDALE AVE, 60618",POINT (-87.72032051090774 41.951987836108636),MS,"7, 8","District, non-alternative",-87.72032051,41.95198784
610056,MASON,"4217 W 18TH ST, 60623",POINT (-87.730469037596 41.85687970673161),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.73046904,41.85687971
609724,MATHER HS,"5835 N LINCOLN AVE, 60659",POINT (-87.70249638964576 41.98758868362125),HS,"9, 10, 11, 12","District, non-alternative",-87.70249639,41.98758868
610058,MAY,"512 S LAVERGNE AVE, 60644",POINT (-87.74927555925403 41.873586782907154),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.74927556,41.87358678
610059,MAYER,"2250 N CLIFTON AVE, 60614",POINT (-87.65728743543443 41.923203523330955),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.65728744,41.92320352
610061,MAYO,"249 E 37TH ST, 60653",POINT (-87.61977965563813 41.827355262379534),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.61977966,41.82735526
610290,MAYS,"838 W MARQUETTE RD, 60621",POINT (-87.64611371520867 41.77253353014194),ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.64611371,41.77253353
609968,MCAULIFFE,"1841 N SPRINGFIELD AVE, 60647",POINT (-87.7239311283983 41.91481634369635),ES,"PK, K, 1, 2, 3, 4, 5, 6","District, non-alternative",-87.72393113,41.91481634
610062,MCCLELLAN,"3527 S WALLACE ST, 60609",POINT (-87.64110257174552 41.82999285998916),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.64110257,41.82999286
610063,MCCORMICK,"2712 S SAWYER AVE, 60623",POINT (-87.70630009263026 41.84226716975454),ES,"PK, K, 1, 2, 3, 4, 5","District, non-alternative",-87.70630009,41.84226717
610269,MCCUTCHEON,"4865 N SHERIDAN RD, 60640",POINT (-87.65475844541194 41.970949085682285),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.65475845,41.97094909
610066,MCDADE,"8801 S INDIANA AVE, 60619",POINT (-87.6192144389081 41.734549903056276),ES,"K, 1, 2, 3, 4, 5, 6","District, non-alternative",-87.61921444,41.7345499
610312,MCDOWELL,"1419 E 89TH ST, 60619",POINT (-87.58958949608426 41.733132311807154),ES,"PK, K, 1, 2, 3, 4, 5","District, non-alternative",-87.5895895,41.73313231
610067,MCKAY,"6901 S FAIRFIELD AVE, 60629",POINT (-87.6917864997079 41.76814276112895),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6917865,41.76814276
610282,MCNAIR,"4820 W WALTON ST, 60651",POINT (-87.74673078272562 41.89781907271179),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.74673078,41.89781907
610070,MCPHERSON,"4728 N WOLCOTT AVE, 60640",POINT (-87.67628824848978 41.967846871425046),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.67628825,41.96784687
610293,MELODY,"412 S KEELER AVE, 60624",POINT (-87.7304810161677 41.87475024023476),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.73048102,41.87475024
609902,METCALFE,"12339 S NORMAL AVE, 60628",POINT (-87.63430551766861 41.66944402058978),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.63430552,41.66944402
610171,MIRELES,"9000 S EXCHANGE AVE, 60617",POINT (-87.55278793838379 41.73171691574812),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.55278794,41.73171692
610073,MITCHELL,"2233 W OHIO ST, 60612",POINT (-87.68318458271452 41.89208216884446),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.68318458,41.89208217
610276,MOLLISON,"4415 S DR MARTIN LUTHER KING JR DR, 60653",POINT (-87.61661794049209 41.81435827995116),ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.61661794,41.81435828
610074,MONROE,"3651 W SCHUBERT AVE, 60647",POINT (-87.71922374850789 41.929988607523136),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.71922375,41.92998861
